Category,Hedis Measure,Hedis Measuer code,Age from,Age to,SMS
Respiratory Conditions,Use of Spirometry Testing in the Assessment and Diagnosis of COPD,SPR,42,,"""Hello! Suffering from chronic cough and wheezing? Spirometry testing is crucial for COPD diagnosis. Schedule an evaluation for your lung function!"""
Respiratory Conditions,Use of Spirometry Testing in the Assessment and Diagnosis of COPD,SPR,42,,"""Hi! Do you have recurring chest tightness? Spirometry testing assists in COPD diagnosis. Seek medical advice for proper evaluation!"""
Respiratory Conditions,Use of Spirometry Testing in the Assessment and Diagnosis of COPD,SPR,42,,"""Hey! Worried about persistent breathlessness? Spirometry testing helps identify COPD accurately. Prioritize your lung health with proper assessment!"""
Respiratory Conditions,Use of Spirometry Testing in the Assessment and Diagnosis of COPD,SPR,42,,"""Hello! Experiencing ongoing respiratory issues? Spirometry testing aids in diagnosing COPD. Consult a healthcare provider for evaluation!"""
Respiratory Conditions,Use of Spirometry Testing in the Assessment and Diagnosis of COPD,SPR,42,,"""Hi! Having trouble catching your breath frequently? Spirometry testing is essential for COPD diagnosis. Schedule an evaluation for your lung function!"""
Respiratory Conditions,Use of Spirometry Testing in the Assessment and Diagnosis of COPD,SPR,42,,"""Hey! Concerned about recurrent respiratory symptoms? Spirometry testing assists in identifying COPD. Prioritize your lung health with proper assessment!"""
Respiratory Conditions,Use of Spirometry Testing in the Assessment and Diagnosis of COPD,SPR,42,,"""Hello! Experiencing wheezing and persistent cough? Spirometry testing is crucial for COPD diagnosis. Consult a healthcare professional for evaluation!"""
Respiratory Conditions,Use of Spirometry Testing in the Assessment and Diagnosis of COPD,SPR,42,,"""Hi! Worried about breathlessness affecting daily activities? Spirometry testing helps in identifying COPD. Prioritize your lung health!"""
Respiratory Conditions,Use of Spirometry Testing in the Assessment and Diagnosis of COPD,SPR,42,,"""Hey! Having difficulty breathing during exertion? Spirometry testing aids in diagnosing COPD accurately. Seek medical advice for proper assessment!"""
Respiratory Conditions,Use of Spirometry Testing in the Assessment and Diagnosis of COPD,SPR,42,,"""Hello! Suffering from recurring respiratory symptoms? Spirometry testing is essential for COPD diagnosis. Prioritize your lung health!"""
Respiratory Conditions,Use of Spirometry Testing in the Assessment and Diagnosis of COPD,SPR,42,,"""Hi! Experiencing chronic cough and persistent wheezing? Spirometry testing assists in COPD diagnosis. Consult a healthcare provider for evaluation!"""
Respiratory Conditions,Use of Spirometry Testing in the Assessment and Diagnosis of COPD,SPR,42,,"""Hey! Do you have ongoing chest tightness? Spirometry testing helps in identifying COPD. Prioritize your lung health with proper assessment!"""
Respiratory Conditions,Use of Spirometry Testing in the Assessment and Diagnosis of COPD,SPR,42,,"""Hello! Worried about persistent breathlessness? Spirometry testing aids in diagnosing COPD accurately. Schedule an evaluation for your lung function!"""
Respiratory Conditions,Use of Spirometry Testing in the Assessment and Diagnosis of COPD,SPR,42,,"""Hi! Experiencing frequent respiratory issues? Spirometry testing is crucial for COPD diagnosis. Consult a healthcare professional for evaluation!"""
Respiratory Conditions,Use of Spirometry Testing in the Assessment and Diagnosis of COPD,SPR,42,,"""Hey! Concerned about recurring breathlessness? Spirometry testing helps in identifying COPD. Prioritize your lung health with proper assessment!"""
Respiratory Conditions,Use of Spirometry Testing in the Assessment and Diagnosis of COPD,SPR,42,,"""Hello! Having trouble catching your breath frequently? Spirometry testing assists in COPD diagnosis. Seek medical advice for proper evaluation!"""
Respiratory Conditions,Use of Spirometry Testing in the Assessment and Diagnosis of COPD,SPR,42,,"""Hi! Worried about ongoing respiratory symptoms? Spirometry testing is essential for COPD diagnosis. Prioritize your lung health!"""
Respiratory Conditions,Use of Spirometry Testing in the Assessment and Diagnosis of COPD,SPR,42,,"""Hey! Experiencing persistent cough and wheezing? Spirometry testing aids in diagnosing COPD accurately. Consult a healthcare provider for evaluation!"""
Respiratory Conditions,Use of Spirometry Testing in the Assessment and Diagnosis of COPD,SPR,42,,"""Hello! Suffering from breathlessness affecting daily activities? Spirometry testing helps in identifying COPD. Prioritize your lung health!"""
Respiratory Conditions,Use of Spirometry Testing in the Assessment and Diagnosis of COPD,SPR,42,,"""Hi! Do you have difficulty breathing during exertion? Spirometry testing assists in COPD diagnosis. Seek medical advice for proper assessment!"""
Respiratory Conditions,Use of Spirometry Testing in the Assessment and Diagnosis of COPD,SPR,42,,"""Hey! Having ongoing respiratory issues? Spirometry testing is crucial for COPD diagnosis. Prioritize your lung health with proper assessment!"""
Respiratory Conditions,Use of Spirometry Testing in the Assessment and Diagnosis of COPD,SPR,42,,"""Hello! Worried about chronic cough and persistent wheezing? Spirometry testing aids in diagnosing COPD accurately. Consult a healthcare provider!"""
Respiratory Conditions,Use of Spirometry Testing in the Assessment and Diagnosis of COPD,SPR,42,,"""Hi! Concerned about persistent breathlessness? Spirometry testing helps in identifying COPD. Prioritize your lung health with proper assessment!"""
Respiratory Conditions,Use of Spirometry Testing in the Assessment and Diagnosis of COPD,SPR,42,,"""Hey! Experiencing recurrent respiratory symptoms? Spirometry testing is essential for COPD diagnosis. Schedule an evaluation for your lung function!"""
Respiratory Conditions,Use of Spirometry Testing in the Assessment and Diagnosis of COPD,SPR,42,,"""Hello! Having trouble catching your breath? Spirometry testing assists in COPD diagnosis. Seek medical advice for proper evaluation!"""
Respiratory Conditions,Use of Spirometry Testing in the Assessment and Diagnosis of COPD,SPR,42,,"""Hi! Worried about ongoing chest tightness? Spirometry testing helps in identifying COPD. Prioritize your lung health with proper assessment!"""
Respiratory Conditions,Use of Spirometry Testing in the Assessment and Diagnosis of COPD,SPR,42,,"""Hey! Suffering from breathlessness affecting daily activities? Spirometry testing aids in diagnosing COPD accurately. Consult a healthcare provider!"""
Respiratory Conditions,Use of Spirometry Testing in the Assessment and Diagnosis of COPD,SPR,42,,"""Hello! Do you have difficulty breathing during exertion? Spirometry testing is crucial for COPD diagnosis. Prioritize your lung health!"""
Respiratory Conditions,Use of Spirometry Testing in the Assessment and Diagnosis of COPD,SPR,42,,"""Hi! Concerned about ongoing respiratory issues? Spirometry testing helps in identifying COPD. Prioritize your lung health with proper assessment!"""
Respiratory Conditions,Use of Spirometry Testing in the Assessment and Diagnosis of COPD,SPR,42,,"""Hey! Experiencing persistent cough and wheezing? Spirometry testing assists in COPD diagnosis. Seek medical advice for proper evaluation!"""
Respiratory Conditions,Use of Spirometry Testing in the Assessment and Diagnosis of COPD,SPR,42,,"""Hello! Worried about breathlessness limiting daily activities? Spirometry testing aids in diagnosing COPD accurately. Prioritize your lung health!"""
Respiratory Conditions,Use of Spirometry Testing in the Assessment and Diagnosis of COPD,SPR,42,,"""Hi! Having recurring respiratory symptoms? Spirometry testing is essential for COPD diagnosis. Schedule an evaluation for your lung function!"""
Respiratory Conditions,Pharmacotherapy Management of COPD Exacerbation,PCE,40,,"""Hello! COPD flare-up troubling you? Timely pharmacotherapy management is crucial. Prioritize your lung health with proper medication!"""
Respiratory Conditions,Pharmacotherapy Management of COPD Exacerbation,PCE,40,,"""Hi! Experiencing worsening COPD symptoms? Proper pharmacotherapy management helps in controlling exacerbations. Consult a healthcare provider for guidance!"""
Respiratory Conditions,Pharmacotherapy Management of COPD Exacerbation,PCE,40,,"""Hey! Concerned about sudden COPD exacerbation? Effective pharmacotherapy management aids in symptom relief. Seek medical advice for proper medication!"""
Respiratory Conditions,Pharmacotherapy Management of COPD Exacerbation,PCE,40,,"""Hello! COPD exacerbation causing breathing difficulties? Prompt pharmacotherapy management is vital for relief. Prioritize your lung health with medication!"""
Respiratory Conditions,Pharmacotherapy Management of COPD Exacerbation,PCE,40,,"""Hi! Experiencing increased breathlessness due to COPD? Pharmacotherapy management assists in controlling exacerbations. Consult a healthcare professional!"""
Respiratory Conditions,Pharmacotherapy Management of COPD Exacerbation,PCE,40,,"""Hey! Worried about sudden worsening of COPD symptoms? Pharmacotherapy management helps in controlling flare-ups. Seek medical advice for proper medication!"""
Respiratory Conditions,Pharmacotherapy Management of COPD Exacerbation,PCE,40,,"""Hello! Suffering from exacerbated COPD symptoms? Effective pharmacotherapy management aids in symptom relief. Prioritize your lung health with medication!"""
Respiratory Conditions,Pharmacotherapy Management of COPD Exacerbation,PCE,40,,"""Hi! Experiencing worsening cough and chest tightness due to COPD? Pharmacotherapy management assists in controlling exacerbations. Consult a healthcare provider!"""
Respiratory Conditions,Pharmacotherapy Management of COPD Exacerbation,PCE,40,,"""Hey! Concerned about sudden COPD flare-up? Prompt pharmacotherapy management is crucial for relief. Seek medical advice for proper medication!"""
Respiratory Conditions,Pharmacotherapy Management of COPD Exacerbation,PCE,40,,"""Hello! COPD exacerbation causing discomfort? Effective pharmacotherapy management aids in controlling symptoms. Prioritize your lung health with medication!"""
Respiratory Conditions,Pharmacotherapy Management of COPD Exacerbation,PCE,40,,"""Hi! Experiencing increased breathlessness due to COPD exacerbation? Proper pharmacotherapy management helps in relieving symptoms. Consult a healthcare professional!"""
Respiratory Conditions,Pharmacotherapy Management of COPD Exacerbation,PCE,40,,"""Hey! Worried about sudden worsening of COPD symptoms? Pharmacotherapy management is essential for controlling exacerbations. Seek medical advice for medication!"""
Respiratory Conditions,Pharmacotherapy Management of COPD Exacerbation,PCE,40,,"""Hello! Suffering from exacerbated COPD symptoms? Effective pharmacotherapy management aids in symptom relief. Prioritize your lung health with proper medication!"""
Respiratory Conditions,Pharmacotherapy Management of COPD Exacerbation,PCE,40,,"""Hi! Experiencing worsening cough and chest tightness due to COPD flare-up? Pharmacotherapy management assists in controlling exacerbations. Consult a healthcare provider!"""
Respiratory Conditions,Pharmacotherapy Management of COPD Exacerbation,PCE,40,,"""Hey! Concerned about sudden COPD exacerbation? Prompt pharmacotherapy management is crucial. Seek medical advice for proper medication!"""
Respiratory Conditions,Pharmacotherapy Management of COPD Exacerbation,PCE,40,,"""Hello! COPD exacerbation causing discomfort? Effective pharmacotherapy management aids in controlling symptoms. Prioritize your lung health with medication!"""
